rank,anime,date,score
2472,在魔王城说晚安,2020年10月5日,7.0
2473,头文字D Battle Stage,2002年5月15日,7.0
2474,青之6号,1998年10月25日,7.0
2475,剑风传奇 次篇,2017年4月7日,7.0
2476,亚特兰蒂斯：失落的帝国,2001年6月15日,7.0
2477,魔法老师涅吉！～另一个世界～,2009年9月17日,7.0
2478,她和她的猫,2000年4月23日,7.0
2479,宝石宠物 Sunshine,2011年4月9日,7.0
2480,骚动时节的少女们啊,2019年7月5日,7.0
2481,怪物之子,2015年7月11日,7.0
2482,钢琴之森,2007年7月21日,7.0
2483,新子与千年魔法,2009年11月21日,7.0
2484,宝贝我爱你,2018年12月12日,7.0
2485,鲁邦三世 七日狂想曲,2006年9月8日,7.0
2486,哆啦A梦：大雄的秘密道具博物馆,2013年3月9日,7.0
2487,黑执事 豪华客船篇,2017年1月21日,7.0
2488,沧元图 东宁府番外篇,2024年7月13日,7.0
2489,祈愿物语 样片,2001年12月21日,6.9
2490,强袭魔女 胜利之箭行动,2014年9月20日,7.0
2491,百兽王高莱恩,1981年3月4日,7.0
2492,黑子的篮球,2012年4月7日,7.0
2493,赛马娘 Pretty Derby,2018年4月1日,7.0
2494,剧场总集篇 SSSS.电光机王,2023年3月10日,7.0
2495,我的女神 OAD,2011年2月23日,7.0
2496,苍之流星SPT雷兹纳 OVA,1986年8月21日,7.0
2497,某人的目光,2013年2月10日,7.0
2498,没头脑和不高兴,1962年,7.0
2499,红白黑黄 第三季,2015年10月24日,7.0
2500,馒头日记,2013年12月25日,7.0
2501,催眠性指导,2019年2月1日,7.0
2502,邻家的吸血鬼小妹,2018年10月5日,7.0
2503,宇宙战舰大和号2202 爱的战士们 第一章「嚆矢篇」,2017年2月25日,7.0
2504,漂流武士 OAD,2016年6月6日,7.0
2505,美少女战士S剧场版 竹取公主的恋人,1994年12月4日,7.0
2506,龙珠Z・绝望的反抗!!残留的超战士・悟饭和特兰克斯,1993年2月24日,7.0
2507,哆啦美与迷你哆啦SOS,1989年3月11日,7.0
2508,啄木鸟伍迪,1957年10月3日,7.0
2509,夏虫国,2013年,7.0
2510,陆奥圆明流外传 修罗之刻,2004年4月6日,7.0
2511,足球小将GOAL!,2001年10月7日,7.0
2512,暖心日记,2016年6月6日,7.0
2513,游戏王 卡图故事编年史,2024年2月3日,7.0
2514,超剧场版 Keroro军曹 诞生！究极Keroro奇迹的时空之岛！！,2010年2月27日,7.0
2515,机动战士高达 第08MS小队 三次元的战斗,2013年2月22日,7.0
2516,亚人 -冲戟-,2016年9月23日,7.0
2517,派对浪客诸葛孔明,2022年4月5日,7.0
2518,钱进球场,2018年4月6日,7.0
2519,ERO game！H和游戏性开发三味,2011年8月26日,7.0
2520,菲伦 X 休塔尔克（葬送的芙莉莲同人动画）,2025年1月2日,7.0
2521,剧场版 咒术回战 0,2021年12月24日,7.0
2522,排球少年 VS“不及格”,2016年5月2日,7.0
2523,灼眼的夏娜II,2007年10月4日,7.0
2524,诛仙 第二季,2024年3月30日,7.0
2525,装甲骑兵 佩鲁森档案 剧场版,2009年1月17日,7.0
2526,狐妖小红娘3 月红篇,2016年6月24日,7.0
2527,狐妖小红娘2 王权篇,2016年1月8日,7.0
2528,商标的世界,2009-11-14,6.9
2529,无颜之月,2001年12月8日,7.0
2530,大提琴手,1982年1月23日,7.0
2531,侦探歌剧 少女福尔摩斯 夏季特别篇,2011年8月25日,7.0
2532,高达创形者 再起,2019年10月10日,7.0
2533,为美好的世界献上爆焰！,2023年4月5日,7.0
2534,小鸟之翼 高尔夫少女 第二季,2023年4月7日,7.0
2535,学园救援团 OAD,2013年2月10日,6.9
2536,非人哉 立春篇,2020年6月17日,7.0
2537,魔神英雄传 永恒传说,1993年10月1日,6.9
2538,网球并不可笑嘛 3期,2013年10月6日,7.0
2539,终极蜘蛛侠 第三季：蛛网勇士,2014年6月7日,6.9
2540,对某飞行员的追忆,2011年10月1日,7.0
2541,Slow Start,2018年1月6日,7.0
2542,哆啦A梦：大雄与龙之骑士,1987年3月14日,7.0
2543,破刃之剑 第五章 死线之涯,2011年1月22日,7.0
2544,速写者,2005年4月7日,7.0
2545,紫式部 源氏物语,1987年12月19日,7.0
2546,青春草莓蛋,2001年7月4日,7.0
2547,银河女警花 剧场版,1987年3月14日,6.9
2548,昏暗漆黑,2021年1月20日,7.0
2549,木偶奇遇记,1940年2月7日,7.0
2550,火星号列车,2023年11月22日,6.9
2551,魔神凯撒,2001年9月25日,7.0
2552,小美人鱼,1989-11-14,7.0
2553,皿三昧,2019年4月11日,7.0
2554,蓝海少女 第二季,2018年4月7日,7.0
2555,零之使魔,2006年7月2日,7.0
2556,丹麦诗人,2006年2月15日,6.9
2557,鲁邦三世 Master File,2012年3月28日,6.9
2558,传说中勇者的传说,2010年7月1日,7.0
2559,破刃之剑 第一章 觉醒之刻,2010年5月29日,7.0
2560,最游记RELOAD,2003年10月2日,7.0
2561,动物狂想曲 最终季 第一部分,2024年12月5日,7.0
2562,潜行吧！奈亚子W,2013年4月7日,7.0
2563,银河KICK OFF！！,2012年4月3日,7.0
2564,棒球大联盟2nd,2018年4月7日,7.0
2565,剧场版 TIGER & BUNNY -The Beginning-,2012年9月22日,7.0
2566,皮卡丘与伊布☆好朋友,2013年7月13日,6.9
2567,茶啊二中第四季,2018年3月27日,7.0
2568,机器人少女Z,2014年1月4日,7.0
2569,守望先锋：我们出发吧,2017年8月23日,7.0
2570,古见同学有交流障碍症,2021年10月6日,7.0
2571,绿林寮,1991年11月22日,7.0
2572,地缚少年花子君2,2025年1月12日,7.0
2573,信蜂,2009年10月3日,7.0
2574,小倩,1997年7月26日,7.0
2575,心理测量者 Sinners of the System Case.2 First Guardian,2019年2月15日,7.0
2576,虐杀器官,2017年2月3日,7.0
2577,IDOLiSH7-偶像星愿- Third BEAT!,2021年7月4日,7.0
2578,少年歌行,2018年12月26日,7.0
2579,十兵卫 心形眼罩的秘密,1999年4月5日,7.0
2580,欢迎来到宇宙SHOW,2010年6月26日,7.0
2581,Q弟侦探因幡,2013年1月4日,7.0
2582,上官海铃,2011年3月27日,6.9
2583,阳光中的青时雨,2013年11月9日,7.0
2584,无责任舰长 特别篇 孤独一人的战争,1994年10月1日,6.9
2585,十字路口,2014年2月25日,7.0
2586,信蜂 REVERSE,2010年10月2日,7.0
2587,WWW.迷糊餐厅,2016年10月1日,7.0
2588,极地特快,2004年11月10日,7.0
2589,A频道 来吃火锅吧,2017年9月27日,7.0
2590,超剧场版 Keroro军曹3 Keroro 对 Keroro 天空大决战,2008年3月1日,7.0
2591,女忍者椿的心事,2022年4月9日,7.0
2592,仇恨之路,2010年11月26日,6.9
2593,阿修罗,2012年9月29日,7.0
2594,机械女神J,1996年10月1日,6.9
2595,青涩宝贝,1998年4月8日,6.9
2596,飞轮少年 黑翼与沉睡森林 -Break on the sky-,2010年11月17日,7.0
2597,科拉传奇 第四季：平衡,2014年10月3日,7.0
2598,潜行吧！奈亚子,2012年4月9日,7.0
2599,THE八犬传,1990年10月25日,7.0
2600,忍者神龟,1987年12月14日,7.0
2601,备长炭,2006年2月2日,7.0
2602,银河铁道之夜,2006年6月17日,7.0
2603,植木的法则,2005年4月4日,7.0
2604,万圣街 第三季,2022年1月26日,6.9
2605,南家三姐妹 再来一碗,2008年1月6日,7.0
2606,烤焦面包,2001年11月5日,7.0
2607,悠悠式 OVA,2017年2月22日,7.0
2608,超青春姐弟s,2013年9月13日,7.0
2609,机械女警,2000年3月31日,7.0
2610,擅长逃跑的殿下,2024年7月6日,7.0
2611,网球优等生,2014年4月6日,7.0
2612,勇者传说,1992年2月8日,6.9
2613,恶戏,2005年4月8日,7.0
2614,人鱼之伤,1993年9月24日,6.9
2615,爱杀宝贝OVA,2013年10月16日,7.0
2616,超时空要塞7 Encore,1995-12-18,6.9
2617,正义战士,1986年4月7日,6.9
2618,阿松 第三季,2020年10月12日,7.0
2619,无能的奈奈,2020年10月4日,7.0
2620,熊出没之过年,2013年2月8日,7.0
2621,哆啦A梦：大雄与翼之勇者,2001年3月10日,7.0
2622,我的恶魔,2023年11月23日,6.9
2623,出包日记~·不知廉耻 动画版,2018-01-01,6.9
2624,非洲的动物上班族,2019年10月6日,7.0
2625,放学后的昴星团,2015年4月8日,7.0
2626,赤足小子,1983年7月21日,6.9
2627,机动警察迷你版,2002年3月30日,7.0
2628,好色一代男,1991年1月18日,6.9
2629,疯狂原始人,2013年3月22日,7.0
2630,群花绽放，彷如修罗,2025年1月7日,7.0
2631,茗记,2008年4月25日,7.0
2632,秦时明月之万里长城,2012年9月30日,7.0
2633,魔法咪路咪路,2002年4月6日,7.0
2634,奥运高手,1996年7月1日,6.9
2635,不在他处 正是此地,2013年3月24日,7.0
2636,天地无用! in LOVE 2:遥远的思念,1999-04-24,6.9
2637,后天的方向,2006年10月5日,7.0
2638,拂晓的尤娜 OAD,2015年9月18日,7.0
2639,故乡重现 日本的古老传说,2012年4月1日,7.0
2640,马达加斯加3,2012年6月6日,7.0
2641,泡泡糖危机,1987年2月25日,6.9
2642,地狱老师,1996年4月13日,7.0
2643,猫和老鼠2014 第一季,2014年4月9日,7.0
2644,小书痴的下克上～为了成为图书管理员而不择手段～ 第2部,2020年4月4日,7.0
2645,海绵宝宝 第九季,2011年4月3日,6.9
2646,电影 光之美少女 All Stars DX2 希望之光☆守护彩虹宝石！,2010年3月20日,7.0
2647,ACCA13区监察课 Regards,2020年3月27日,7.0
2648,ヴィクトリアメイド マリアの奉仕,2015年4月24日,7.0
2649,全部成为F THE PERFECT INSIDER,2015年10月8日,7.0
2650,秦时明月之百步飞剑,2007年2月14日,7.0
2651,百妖谱·京师篇,2022年7月25日,6.9
2652,超剧场版 Keroro军曹2 深海的公主,2007年3月17日,7.0
2653,血咒圣痕,2013年3月15日,6.9
2654,课长王子,1999年7月8日,6.9
2655,哆啦A梦：新·大雄的宇宙开拓史,2009年3月7日,7.0
2656,纪念日快乐,2011年6月2日,6.9
2657,外星也难民 第三季,2022年7月13日,6.9
2658,爱天使传说婚纱桃子,1995年4月5日,6.9
2659,黑执事,2008年10月2日,7.0
2660,恶魔人 诞生篇,1987年11月1日,6.9
2661,狮子王 1½,2004年2月10日,7.0
2662,最游记,2000年4月4日,7.0
2663,欢乐好声音,2016年12月21日,6.9
2664,哆啦A梦：大雄的太阳王传说,2000年3月11日,7.0
2665,美少年侦探团,2021年4月10日,7.0
2666,乱马1/2 天道家混乱的圣诞节,1993年12月17日,6.9
2667,劇場版 BanG Dream! It's MyGO!!!!! 前編 春の陽だまり、迷い猫,2024年9月27日,6.9
2668,钢铁侦探J,2002年10月1日,6.8
2669,高达SEED 原创角色剧场,2007年6月22日,6.9
2670,元气少女缘结神,2012年10月1日,7.0
2671,鲁邦三世 峰不二子的谎言,2019年5月31日,7.0
2672,我叫MT 第五季,2011-11-21,7.0
2673,永久家族,1997年,6.9
2674,百变机兽之洛洛历险记,2009年2月3日,7.0
2675,我叫MT 第二季,2009-12-26,7.0
2676,昭和物语,2011年4月3日,6.9
2677,暴力宇宙海贼 剧场版 亚空的深渊,2014年2月22日,6.9
2678,宇宙战舰大和号2202 爱的战士们 第二章「发进篇」,2017年6月24日,6.9
2679,GEAR战士电童,2000年10月4日,6.9
2680,鲁邦三世 pilot film,1989年2月15日,6.9
2681,剧场版 偶像活动Stars,2016年8月13日,6.9
2682,蜡笔小新 超级美味B级美食大逃亡,2013年4月20日,7.0
2683,一起一起这里那里,2012年4月5日,7.0
2684,眷思量 第二季,2024年6月1日,6.9
2685,古城荆棘王,2010年5月1日,7.0
2686,电影 光之美少女 All Stars New Stage3 永远的朋友,2014年3月15日,6.9
2687,动物农场,1954-12-29,6.9
2688,世界第一初恋〜横泽隆史的场合〜,2014年3月15日,7.0
2689,炎之蜃气楼,2002年1月7日,6.9
2690,阴阳大战记,2004年9月30日,6.9
2691,桧曾根与间租谭,2018年4月12日,6.9
2692,妖精的尾巴 心跳不已·龙舌兰乐园,2013年6月17日,6.9
2693,和我一起来画吧,2009年7月18日,6.9
2694,浪漫追星社,2009年7月7日,7.0
2695,水脑袋,2009年6月15日,6.9
2696,我的女神 小不隆咚便利多多,1998年4月6日,6.9
2697,纯情罗曼史2,2008年10月11日,6.9
2698,关于完全听不懂老公在说什么的事,2014年10月2日,7.0
2699,宇宙战舰大和号2205 新的旅程 前篇 -TAKE OFF-,2021年10月8日,6.9
2700,小魔女姐妹悠悠与妮妮,2013年12月28日,6.9
2701,反斗小王子 第1季,1998年10月5日,6.9
2702,正气大侠,1991年4月4日,6.8
2703,仙逆,2023年9月25日,6.9
2704,我叫MT 第三季,2010-05-10,6.9
2705,十二生肖,1993年,6.9
2706,堀桑与宫村君,2012年10月5日,7.0
2707,美少女战士SuperS剧场版 梦想黑洞的奇迹,1995年12月23日,6.9
2708,某个街角的故事,1962年11月5日,6.9
2709,心理测量者 Sinners of the System Case.3 在恩怨的彼方＿＿,2019年3月8日,7.0
2710,伪恋：,2015年4月10日,7.0
2711,勇者指令,1996年2月3日,6.8
2712,排球少年 列夫参上,2015年3月4日,6.9
2713,棒球英豪3 在你离开之后,1987年4月11日,6.9
2714,飞天小女警 第二季,1999年6月25日,6.9
2715,大正野球娘。,2009年7月2日,7.0
2716,非人哉 夏至篇,2021年2月10日,6.9
2717,寻宝的暑假,2014年2月1日,6.9
2718,蓝雨伞,2013年2月12日,6.9
2719,剧场版 精灵宝可梦 时拉比 穿梭时空的相遇,2001-07-07,6.9
2720,航海王：死亡尽头大冒险,2003年3月1日,6.9
2721,笼中人,2024年8月6日,6.8
2722,狡猾飞天德,1991年9月8日,6.8
2723,少年骇客 第四季,2007年7月14日,6.9
2724,青出于蓝,2002年4月10日,7.0
2725,偶像大师 灰姑娘女孩,2015年1月9日,7.0
2726,火影忍者 剧场版 忍者之路,2012年7月28日,7.0
2727,寻找满月,2002年4月6日,6.9
2728,守望先锋：重逢,2018年11月2日,6.9
2729,Another,2012年1月9日,7.0
2730,野良神 OAD,2014年2月13日,7.0
2731,少年骇客 第二季,2006年5月29日,6.9
2732,机动战士高达ZZ,1986年3月1日,7.0
2733,足球小将J,1994年10月21日,6.9
2734,迷失之物,2010年6月3日,6.9
2735,可塑性记忆,2015年4月4日,7.0
2736,银河英雄传说外传 决斗者,2000年5月26日,6.9
2737,里约大冒险,2011年4月8日,6.9
2738,迷域行者,2018年2月3日,6.9
2739,功夫料理娘,2011年6月4日,6.9
2740,THE UNLIMITED 兵部京介,2013年1月7日,6.9
2741,眷思量,2021年6月14日,6.9
2742,钟楼怪人,1996年6月21日,6.8
2743,魔术士奥芬,1998年10月3日,6.9
2744,腌黄瓜先生 第二季,2016年4月17日,6.8
2745,小贝流浪记,1999年1月1日,6.9
2746,继 怪怪守护神,2020年4月5日,6.9
2747,乱马1/2 小茜VS乱马—母亲的味道由我保护,1994年2月18日,6.9
2748,电影 光之美少女 Splash Star 千钧一发！,2006年12月9日,6.9
2749,叮当猫,1993年4月5日,6.9
2750,迷糊天使,2002年4月7日,6.9
2751,恋爱小行星,2020年1月3日,6.9
2752,樱花大战 樱华绚烂,1997年12月18日,6.9
2753,死神少爷与黑女仆 第三季,2024年4月7日,6.9
2754,星际宝贝TV版,2003年9月20日,6.9
2755,英国一家，吃在日本,2015年4月15日,6.9
2756,ストリンジェンド～エンジェルたちのプライベートレッスン～ コアMIX メガ盛り オカズですよ,2012年5月25日,6.9
2757,狼行者,2020年10月30日,6.9
2758,海绵宝宝 第十季,2016年10月15日,6.9
2759,奇想的精神,1992年6月3日,6.9
2760,凡人修仙传之凡人风起天南,2020年7月25日,6.9
2761,猫狗,1998年4月4日,6.9
2762,灼眼的夏娜炭,2006年1月25日,6.9
2763,You and idol 光之美少女♪,2025年2月2日,6.9
2764,钢铁天使胡桃零,2001年4月18日,6.9
2765,Fate/Grand Order 藤丸立香想不明白 第2季,2024年8月3日,6.9
2766,谜样女友X,2012年4月7日,6.9
2767,斩神之凡尘神域,2024年7月31日,6.9
2768,机动战士高达00 先驱者的觉醒,2010年9月18日,7.0
2769,鬼公子炎魔,2006年8月25日,6.9
2770,千子,2009年7月28日,6.9
2771,ANEMONE/交响诗篇 Hi-Evolution,2018年11月10日,6.9
2772,魔神坛斗士 MESSAGE,1991年3月21日,6.8
2773,超剧场版 Keroro军曹,2006年3月11日,6.9
2774,甘城光辉游乐园,2014年10月6日,6.9
2775,闵勇,2023年8月11日,6.8
2776,血色花园 -死之少女-,2007年8月8日,6.8
2777,玛露露库的日常,2020年1月17日,6.9
2778,摇曳露营△ 第三季,2024年4月4日,6.9
2779,DOUBLE DECKER! 道格&基里尔,2018年9月30日,6.9
2780,哥普拉 剧场版,1982年7月3日,6.8
2781,乱马1/2 决战桃幻乡！夺回新娘子！,1992年8月1日,6.9
2782,偶像荣耀,2021年1月10日,6.9
2783,太阳之牙达格拉姆文书,1983年7月9日,6.8
2784,乱马1/2 两个小茜,1996年1月19日,6.9
2785,闪电十一人GO 时空之石,2012年4月18日,6.9
2786,青之驱魔师 剧场版,2012年12月28日,6.9
2787,勇者特急,1993年1月30日,6.8
2788,火车火车过山洞,2013-03-28,6.8
2789,没落要塞,2020年7月8日,6.9
2790,会长是女仆大人！,2010年4月1日,6.9
2791,出包日记~·教师 动画版,2021年4月8日,6.9
2792,死亡笔记特别篇 L的继承者,2008年8月22日,6.9
2793,悠悠式,2013年4月9日,6.9
2794,少数人的晚餐,2014,6.9
2795,哆啦A梦：大雄的钥匙城历险记,1997年3月8日,6.9
2796,神笔,1955年,6.9
2797,哆啦A梦：大雄的南海大冒险,1998年3月7日,6.9
2798,圣诞之吻SS OVA,2011年6月11日,6.9
2799,Fate/stay night TV总集篇,2010年1月17日,6.9
2800,唐老鸭俱乐部,1987年9月11日,6.8
2801,新蔷薇少女,2013年7月4日,6.9
2802,惊爆草莓,2006年4月3日,6.9
2803,CENCOROLL CONNECT,2019年6月29日,6.9
2804,GJ部,2013年1月9日,6.9
2805,少年骇客 第三季,2006年11月25日,6.9
2806,勿忘蛛,2012年3月12日,6.9
2807,日与夜,2010年6月18日,6.8
2808,巨兵长城传,2019年1月19日,6.9
2809,淫魔妖女,1994年12月22日,6.9
2810,Fate/kaleid liner 魔法少女☆伊莉雅 2wei OAD,2015年7月25日,6.9
2811,狮子王,1995年,6.9
2812,田中君总是如此慵懒,2016年4月9日,6.9
2813,天使怪盗,2003年4月3日,6.9
2814,纯情罗曼史3,2015年7月8日,6.9
2815,回首再见她,1985年3月9日,6.9
2816,怪物猎人日记 岌岌可危的猫猫村G,2011年7月1日,6.9
2817,夜樱四重奏 星之海,2010年10月8日,6.9
2818,山河剑心,2021年2月8日,6.8
2819,龙与魔女 #0.8,2023年12月29日,6.9
2820,Yes! 光之美少女5 GoGo!,2008年2月3日,6.9
2821,侠岚 决敌篇,2016年1月22日,6.8
2822,关于完全听不懂老公在说什么的事 第二季,2015年4月2日,6.9
2823,金田一少年之事件簿 2007年特别篇,2007年11月12日,6.8
2824,神魄,2013年8月26日,6.9
2825,网球并不可笑嘛 2期,2013年7月7日,6.9
2826,木橱童子,2011年3月26日,6.9
2827,神无月的巫女,2004年10月1日,6.9
2828,机动战士高达0083 星尘的回忆,1991年5月22日,6.9
2829,剑勇传说 铁刃,1993年4月9日,6.9
2830,零之使魔 双月骑士,2007年7月8日,6.9
2831,这个是僵尸吗？OF THE DEAD,2012年4月4日,6.9
2832,鬼神童子,1995年1月9日,6.9
2833,非人哉 冬至篇,2021年7月21日,6.9
2834,GAMERS电玩咖,2017年7月13日,6.9
2835,弃宝之岛：遥与魔法镜,2009-08-22,6.9
2836,网球并不可笑嘛 4期,2015年4月6日,6.9
2837,鲸的鱼跃,1999年4月25日,6.9
2838,剧场版 精灵宝可梦 钻石&珍珠 骑拉帝纳与冰空的花束 谢米,2008年7月19日,6.9
2839,高校舰队,2016年4月9日,6.9
2840,超～短篇 光之美少女全明星 GoGo Dream Live！,2008年11月8日,6.8
2841,天真与闪电,2016年7月4日,6.9
